Product,Price,Quantity,Sales,Date,Region
lapis morsel,1.99,579.0,1152.21,2018-02-22,east
lapis morsel,1.99,600.0,1194.0,2018-02-22,west
pink morsel,3.0,511.0,1533.0,2018-02-23,north
pink morsel,3.0,521.0,1563.0,2018-02-23,south
pink morsel,3.0,547.0,1641.0,2018-02-23,east
pink morsel,3.0,591.0,1773.0,2018-02-23,west
gold morsel,9.99,519.0,5184.81,2018-02-23,north
gold morsel,9.99,536.0,5354.64,2018-02-23,south
gold morsel,9.99,551.0,5504.49,2018-02-23,east
gold morsel,9.99,541.0,5404.59,2018-02-23,west
magenta morsel,2.5,502.0,1255.0,2018-02-23,north
magenta morsel,2.5,578.0,1445.0,2018-02-23,south
magenta morsel,2.5,516.0,1290.0,2018-02-23,east
magenta morsel,2.5,582.0,1455.0,2018-02-23,west
chartreuse morsel,3.0,546.0,1638.0,2018-02-23,north
chartreuse morsel,3.0,527.0,1581.0,2018-02-23,south
chartreuse morsel,3.0,578.0,1734.0,2018-02-23,east
chartreuse morsel,3.0,550.0,1650.0,2018-02-23,west
periwinkle morsel,1.25,562.0,702.5,2018-02-23,north
periwinkle morsel,1.25,519.0,648.75,2018-02-23,south
periwinkle morsel,1.25,506.0,632.5,2018-02-23,east
periwinkle morsel,1.25,592.0,740.0,2018-02-23,west
vermilion morsel,4.99,521.0,2599.79,2018-02-23,north
vermilion morsel,4.99,578.0,2884.2200000000003,2018-02-23,south
vermilion morsel,4.99,599.0,2989.01,2018-02-23,east
vermilion morsel,4.99,521.0,2599.79,2018-02-23,west
lapis morsel,1.99,501.0,996.99,2018-02-23,north
lapis morsel,1.99,523.0,1040.77,2018-02-23,south
lapis morsel,1.99,551.0,1096.49,2018-02-23,east
lapis morsel,1.99,600.0,1194.0,2018-02-23,west
pink morsel,3.0,543.0,1629.0,2018-02-24,north
pink morsel,3.0,566.0,1698.0,2018-02-24,south
pink morsel,3.0,575.0,1725.0,2018-02-24,east
pink morsel,3.0,574.0,1722.0,2018-02-24,west
gold morsel,9.99,532.0,5314.68,2018-02-24,north
gold morsel,9.99,538.0,5374.62,2018-02-24,south
gold morsel,9.99,565.0,5644.35,2018-02-24,east
gold morsel,9.99,507.0,5064.93,2018-02-24,west
magenta morsel,2.5,518.0,1295.0,2018-02-24,north
magenta morsel,2.5,589.0,1472.5,2018-02-24,south
magenta morsel,2.5,547.0,1367.5,2018-02-24,east
magenta morsel,2.5,511.0,1277.5,2018-02-24,west
chartreuse morsel,3.0,583.0,1749.0,2018-02-24,north
chartreuse morsel,3.0,528.0,1584.0,2018-02-24,south
chartreuse morsel,3.0,520.0,1560.0,2018-02-24,east
chartreuse morsel,3.0,552.0,1656.0,2018-02-24,west
periwinkle morsel,1.25,548.0,685.0,2018-02-24,north
periwinkle morsel,1.25,500.0,625.0,2018-02-24,south
periwinkle morsel,1.25,570.0,712.5,2018-02-24,east
periwinkle morsel,1.25,599.0,748.75,2018-02-24,west
vermilion morsel,4.99,528.0,2634.7200000000003,2018-02-24,north
vermilion morsel,4.99,592.0,2954.08,2018-02-24,south
vermilion morsel,4.99,538.0,2684.62,2018-02-24,east
vermilion morsel,4.99,565.0,2819.35,2018-02-24,west
lapis morsel,1.99,598.0,1190.02,2018-02-24,north
lapis morsel,1.99,501.0,996.99,2018-02-24,south
lapis morsel,1.99,556.0,1106.44,2018-02-24,east
lapis morsel,1.99,550.0,1094.5,2018-02-24,west
pink morsel,3.0,532.0,1596.0,2018-02-25,north
pink morsel,3.0,570.0,1710.0,2018-02-25,south
pink morsel,3.0,545.0,1635.0,2018-02-25,east
pink morsel,3.0,553.0,1659.0,2018-02-25,west
gold morsel,9.99,583.0,5824.17,2018-02-25,north
gold morsel,9.99,600.0,5994.0,2018-02-25,south
gold morsel,9.99,586.0,5854.14,2018-02-25,east
gold morsel,9.99,574.0,5734.26,2018-02-25,west
magenta morsel,2.5,554.0,1385.0,2018-02-25,north
magenta morsel,2.5,526.0,1315.0,2018-02-25,south
magenta morsel,2.5,588.0,1470.0,2018-02-25,east
magenta morsel,2.5,566.0,1415.0,2018-02-25,west
chartreuse morsel,3.0,511.0,1533.0,2018-02-25,north
chartreuse morsel,3.0,523.0,1569.0,2018-02-25,south
chartreuse morsel,3.0,527.0,1581.0,2018-02-25,east
chartreuse morsel,3.0,521.0,1563.0,2018-02-25,west
periwinkle morsel,1.25,541.0,676.25,2018-02-25,north
periwinkle morsel,1.25,502.0,627.5,2018-02-25,south
periwinkle morsel,1.25,518.0,647.5,2018-02-25,east
periwinkle morsel,1.25,573.0,716.25,2018-02-25,west
vermilion morsel,4.99,591.0,2949.09,2018-02-25,north
vermilion morsel,4.99,541.0,2699.59,2018-02-25,south
vermilion morsel,4.99,537.0,2679.63,2018-02-25,east
vermilion morsel,4.99,586.0,2924.1400000000003,2018-02-25,west
lapis morsel,1.99,508.0,1010.92,2018-02-25,north
lapis morsel,1.99,550.0,1094.5,2018-02-25,south
lapis morsel,1.99,575.0,1144.25,2018-02-25,east
lapis morsel,1.99,542.0,1078.58,2018-02-25,west
pink morsel,3.0,562.0,1686.0,2018-02-26,north
pink morsel,3.0,511.0,1533.0,2018-02-26,south
pink morsel,3.0,508.0,1524.0,2018-02-26,east
pink morsel,3.0,510.0,1530.0,2018-02-26,west
gold morsel,9.99,513.0,5124.87,2018-02-26,north
gold morsel,9.99,587.0,5864.13,2018-02-26,south
gold morsel,9.99,585.0,5844.150000000001,2018-02-26,east
gold morsel,9.99,542.0,5414.58,2018-02-26,west
magenta morsel,2.5,511.0,1277.5,2018-02-26,north
magenta morsel,2.5,547.0,1367.5,2018-02-26,south
magenta morsel,2.5,547.0,1367.5,2018-02-26,east
magenta morsel,2.5,541.0,1352.5,2018-02-26,west
chartreuse morsel,3.0,569.0,1707.0,2018-02-26,north
chartreuse morsel,3.0,504.0,1512.0,2018-02-26,south
chartreuse morsel,3.0,586.0,1758.0,2018-02-26,east
chartreuse morsel,3.0,582.0,1746.0,2018-02-26,west
periwinkle morsel,1.25,578.0,722.5,2018-02-26,north
periwinkle morsel,1.25,510.0,637.5,2018-02-26,south
periwinkle morsel,1.25,530.0,662.5,2018-02-26,east
periwinkle morsel,1.25,564.0,705.0,2018-02-26,west
vermilion morsel,4.99,548.0,2734.52,2018-02-26,north
vermilion morsel,4.99,589.0,2939.11,2018-02-26,south
vermilion morsel,4.99,594.0,2964.06,2018-02-26,east
vermilion morsel,4.99,529.0,2639.71,2018-02-26,west
lapis morsel,1.99,533.0,1060.67,2018-02-26,north
lapis morsel,1.99,549.0,1092.51,2018-02-26,south
lapis morsel,1.99,596.0,1186.04,2018-02-26,east
lapis morsel,1.99,514.0,1022.86,2018-02-26,west
pink morsel,3.0,555.0,1665.0,2018-02-27,north
pink morsel,3.0,565.0,1695.0,2018-02-27,south
pink morsel,3.0,526.0,1578.0,2018-02-27,east
pink morsel,3.0,540.0,1620.0,2018-02-27,west
gold morsel,9.99,563.0,5624.37,2018-02-27,north
gold morsel,9.99,541.0,5404.59,2018-02-27,south
gold morsel,9.99,505.0,5044.95,2018-02-27,east
gold morsel,9.99,564.0,5634.36,2018-02-27,west
magenta morsel,2.5,516.0,1290.0,2018-02-27,north
magenta morsel,2.5,515.0,1287.5,2018-02-27,south
magenta morsel,2.5,592.0,1480.0,2018-02-27,east
magenta morsel,2.5,554.0,1385.0,2018-02-27,west
chartreuse morsel,3.0,516.0,1548.0,2018-02-27,north
chartreuse morsel,3.0,600.0,1800.0,2018-02-27,south
chartreuse morsel,3.0,534.0,1602.0,2018-02-27,east
chartreuse morsel,3.0,510.0,1530.0,2018-02-27,west
periwinkle morsel,1.25,574.0,717.5,2018-02-27,north
periwinkle morsel,1.25,520.0,650.0,2018-02-27,south
periwinkle morsel,1.25,591.0,738.75,2018-02-27,east
periwinkle morsel,1.25,519.0,648.75,2018-02-27,west
vermilion morsel,4.99,517.0,2579.83,2018-02-27,north
vermilion morsel,4.99,516.0,2574.84,2018-02-27,south
vermilion morsel,4.99,599.0,2989.01,2018-02-27,east
vermilion morsel,4.99,582.0,2904.1800000000003,2018-02-27,west
lapis morsel,1.99,537.0,1068.6299999999999,2018-02-27,north
lapis morsel,1.99,588.0,1170.12,2018-02-27,south
lapis morsel,1.99,598.0,1190.02,2018-02-27,east
lapis morsel,1.99,579.0,1152.21,2018-02-27,west
pink morsel,3.0,589.0,1767.0,2018-02-28,north
pink morsel,3.0,531.0,1593.0,2018-02-28,south
pink morsel,3.0,581.0,1743.0,2018-02-28,east
pink morsel,3.0,519.0,1557.0,2018-02-28,west
gold morsel,9.99,534.0,5334.66,2018-02-28,north
gold morsel,9.99,538.0,5374.62,2018-02-28,south
gold morsel,9.99,545.0,5444.55,2018-02-28,east
gold morsel,9.99,583.0,5824.17,2018-02-28,west
magenta morsel,2.5,563.0,1407.5,2018-02-28,north
magenta morsel,2.5,562.0,1405.0,2018-02-28,south
magenta morsel,2.5,528.0,1320.0,2018-02-28,east
magenta morsel,2.5,585.0,1462.5,2018-02-28,west
chartreuse morsel,3.0,582.0,1746.0,2018-02-28,north
chartreuse morsel,3.0,582.0,1746.0,2018-02-28,south
chartreuse morsel,3.0,530.0,1590.0,2018-02-28,east
chartreuse morsel,3.0,513.0,1539.0,2018-02-28,west
periwinkle morsel,1.25,572.0,715.0,2018-02-28,north
periwinkle morsel,1.25,514.0,642.5,2018-02-28,south
periwinkle morsel,1.25,584.0,730.0,2018-02-28,east
periwinkle morsel,1.25,553.0,691.25,2018-02-28,west
vermilion morsel,4.99,597.0,2979.03,2018-02-28,north
vermilion morsel,4.99,525.0,2619.75,2018-02-28,south
vermilion morsel,4.99,560.0,2794.4,2018-02-28,east
vermilion morsel,4.99,586.0,2924.1400000000003,2018-02-28,west
lapis morsel,1.99,513.0,1020.87,2018-02-28,north
lapis morsel,1.99,537.0,1068.6299999999999,2018-02-28,south
lapis morsel,1.99,516.0,1026.84,2018-02-28,east
lapis morsel,1.99,523.0,1040.77,2018-02-28,west
pink morsel,3.0,556.0,1668.0,2018-03-01,north
pink morsel,3.0,594.0,1782.0,2018-03-01,south
pink morsel,3.0,509.0,1527.0,2018-03-01,east
pink morsel,3.0,556.0,1668.0,2018-03-01,west
gold morsel,9.99,562.0,5614.38,2018-03-01,north
gold morsel,9.99,579.0,5784.21,2018-03-01,south
gold morsel,9.99,520.0,5194.8,2018-03-01,east
gold morsel,9.99,571.0,5704.29,2018-03-01,west
magenta morsel,2.5,528.0,1320.0,2018-03-01,north
magenta morsel,2.5,589.0,1472.5,2018-03-01,south
magenta morsel,2.5,518.0,1295.0,2018-03-01,east
magenta morsel,2.5,535.0,1337.5,2018-03-01,west
chartreuse morsel,3.0,527.0,1581.0,2018-03-01,north
chartreuse morsel,3.0,535.0,1605.0,2018-03-01,south
chartreuse morsel,3.0,521.0,1563.0,2018-03-01,east
chartreuse morsel,3.0,503.0,1509.0,2018-03-01,west
periwinkle morsel,1.25,581.0,726.25,2018-03-01,north
periwinkle morsel,1.25,515.0,643.75,2018-03-01,south
periwinkle morsel,1.25,600.0,750.0,2018-03-01,east
periwinkle morsel,1.25,589.0,736.25,2018-03-01,west
vermilion morsel,4.99,552.0,2754.48,2018-03-01,north
vermilion morsel,4.99,508.0,2534.92,2018-03-01,south
vermilion morsel,4.99,566.0,2824.34,2018-03-01,east
vermilion morsel,4.99,575.0,2869.25,2018-03-01,west
lapis morsel,1.99,537.0,1068.6299999999999,2018-03-01,north
lapis morsel,1.99,574.0,1142.26,2018-03-01,south
lapis morsel,1.99,593.0,1180.07,2018-03-01,east
lapis morsel,1.99,513.0,1020.87,2018-03-01,west
pink morsel,3.0,545.0,1635.0,2018-03-02,north
pink morsel,3.0,523.0,1569.0,2018-03-02,south
pink morsel,3.0,582.0,1746.0,2018-03-02,east
pink morsel,3.0,591.0,1773.0,2018-03-02,west
gold morsel,9.99,599.0,5984.01,2018-03-02,north
gold morsel,9.99,596.0,5954.04,2018-03-02,south
gold morsel,9.99,528.0,5274.72,2018-03-02,east
gold morsel,9.99,531.0,5304.6900000000005,2018-03-02,west
magenta morsel,2.5,555.0,1387.5,2018-03-02,north
magenta morsel,2.5,586.0,1465.0,2018-03-02,south
magenta morsel,2.5,568.0,1420.0,2018-03-02,east
magenta morsel,2.5,575.0,1437.5,2018-03-02,west
chartreuse morsel,3.0,553.0,1659.0,2018-03-02,north
chartreuse morsel,3.0,504.0,1512.0,2018-03-02,south
chartreuse morsel,3.0,596.0,1788.0,2018-03-02,east
chartreuse morsel,3.0,546.0,1638.0,2018-03-02,west
periwinkle morsel,1.25,593.0,741.25,2018-03-02,north
periwinkle morsel,1.25,527.0,658.75,2018-03-02,south
periwinkle morsel,1.25,549.0,686.25,2018-03-02,east
periwinkle morsel,1.25,512.0,640.0,2018-03-02,west
vermilion morsel,4.99,510.0,2544.9,2018-03-02,north
vermilion morsel,4.99,501.0,2499.9900000000002,2018-03-02,south
vermilion morsel,4.99,598.0,2984.02,2018-03-02,east
vermilion morsel,4.99,572.0,2854.28,2018-03-02,west
lapis morsel,1.99,544.0,1082.56,2018-03-02,north
lapis morsel,1.99,517.0,1028.83,2018-03-02,south
lapis morsel,1.99,547.0,1088.53,2018-03-02,east
lapis morsel,1.99,557.0,1108.43,2018-03-02,west
pink morsel,3.0,513.0,1539.0,2018-03-03,north
pink morsel,3.0,500.0,1500.0,2018-03-03,south
pink morsel,3.0,523.0,1569.0,2018-03-03,east
pink morsel,3.0,519.0,1557.0,2018-03-03,west
gold morsel,9.99,563.0,5624.37,2018-03-03,north
gold morsel,9.99,531.0,5304.6900000000005,2018-03-03,south
gold morsel,9.99,520.0,5194.8,2018-03-03,east
gold morsel,9.99,556.0,5554.4400000000005,2018-03-03,west
magenta morsel,2.5,502.0,1255.0,2018-03-03,north
magenta morsel,2.5,549.0,1372.5,2018-03-03,south
magenta morsel,2.5,576.0,1440.0,2018-03-03,east
magenta morsel,2.5,513.0,1282.5,2018-03-03,west
chartreuse morsel,3.0,583.0,1749.0,2018-03-03,north
chartreuse morsel,3.0,545.0,1635.0,2018-03-03,south
chartreuse morsel,3.0,514.0,1542.0,2018-03-03,east
chartreuse morsel,3.0,554.0,1662.0,2018-03-03,west
periwinkle morsel,1.25,551.0,688.75,2018-03-03,north
periwinkle morsel,1.25,530.0,662.5,2018-03-03,south
periwinkle morsel,1.25,502.0,627.5,2018-03-03,east
periwinkle morsel,1.25,574.0,717.5,2018-03-03,west
vermilion morsel,4.99,523.0,2609.77,2018-03-03,north
vermilion morsel,4.99,522.0,2604.78,2018-03-03,south
vermilion morsel,4.99,515.0,2569.85,2018-03-03,east
vermilion morsel,4.99,518.0,2584.82,2018-03-03,west
lapis morsel,1.99,534.0,1062.66,2018-03-03,north
lapis morsel,1.99,534.0,1062.66,2018-03-03,south
lapis morsel,1.99,500.0,995.0,2018-03-03,east
lapis morsel,1.99,573.0,1140.27,2018-03-03,west
pink morsel,3.0,591.0,1773.0,2018-03-04,north
pink morsel,3.0,548.0,1644.0,2018-03-04,south
pink morsel,3.0,538.0,1614.0,2018-03-04,east
pink morsel,3.0,558.0,1674.0,2018-03-04,west
gold morsel,9.99,600.0,5994.0,2018-03-04,north
gold morsel,9.99,579.0,5784.21,2018-03-04,south
gold morsel,9.99,506.0,5054.9400000000005,2018-03-04,east
gold morsel,9.99,578.0,5774.22,2018-03-04,west
magenta morsel,2.5,549.0,1372.5,2018-03-04,north
magenta morsel,2.5,505.0,1262.5,2018-03-04,south
magenta morsel,2.5,570.0,1425.0,2018-03-04,east
magenta morsel,2.5,534.0,1335.0,2018-03-04,west
chartreuse morsel,3.0,533.0,1599.0,2018-03-04,north
chartreuse morsel,3.0,522.0,1566.0,2018-03-04,south
chartreuse morsel,3.0,569.0,1707.0,2018-03-04,east
chartreuse morsel,3.0,542.0,1626.0,2018-03-04,west
periwinkle morsel,1.25,548.0,685.0,2018-03-04,north
periwinkle morsel,1.25,551.0,688.75,2018-03-04,south
periwinkle morsel,1.25,534.0,667.5,2018-03-04,east
periwinkle morsel,1.25,530.0,662.5,2018-03-04,west
vermilion morsel,4.99,512.0,2554.88,2018-03-04,north
vermilion morsel,4.99,574.0,2864.26,2018-03-04,south
vermilion morsel,4.99,580.0,2894.2000000000003,2018-03-04,east
vermilion morsel,4.99,516.0,2574.84,2018-03-04,west
lapis morsel,1.99,574.0,1142.26,2018-03-04,north
lapis morsel,1.99,579.0,1152.21,2018-03-04,south
lapis morsel,1.99,564.0,1122.36,2018-03-04,east
lapis morsel,1.99,533.0,1060.67,2018-03-04,west
pink morsel,3.0,511.0,1533.0,2018-03-05,north
pink morsel,3.0,551.0,1653.0,2018-03-05,south
pink morsel,3.0,519.0,1557.0,2018-03-05,east
pink morsel,3.0,582.0,1746.0,2018-03-05,west
gold morsel,9.99,574.0,5734.26,2018-03-05,north
gold morsel,9.99,510.0,5094.900000000001,2018-03-05,south
gold morsel,9.99,560.0,5594.400000000001,2018-03-05,east
gold morsel,9.99,525.0,5244.75,2018-03-05,west
magenta morsel,2.5,576.0,1440.0,2018-03-05,north
magenta morsel,2.5,586.0,1465.0,2018-03-05,south
magenta morsel,2.5,596.0,1490.0,2018-03-05,east
magenta morsel,2.5,598.0,1495.0,2018-03-05,west
chartreuse morsel,3.0,574.0,1722.0,2018-03-05,north
chartreuse morsel,3.0,586.0,1758.0,2018-03-05,south
chartreuse morsel,3.0,508.0,1524.0,2018-03-05,east
chartreuse morsel,3.0,594.0,1782.0,2018-03-05,west
periwinkle morsel,1.25,587.0,733.75,2018-03-05,north
periwinkle morsel,1.25,538.0,672.5,2018-03-05,south
periwinkle morsel,1.25,550.0,687.5,2018-03-05,east
periwinkle morsel,1.25,576.0,720.0,2018-03-05,west
vermilion morsel,4.99,506.0,2524.94,2018-03-05,north
vermilion morsel,4.99,596.0,2974.04,2018-03-05,south
vermilion morsel,4.99,504.0,2514.96,2018-03-05,east
vermilion morsel,4.99,597.0,2979.03,2018-03-05,west
lapis morsel,1.99,582.0,1158.18,2018-03-05,north
lapis morsel,1.99,575.0,1144.25,2018-03-05,south
lapis morsel,1.99,544.0,1082.56,2018-03-05,east
lapis morsel,1.99,524.0,1042.76,2018-03-05,west
pink morsel,3.0,573.0,1719.0,2018-03-06,north
pink morsel,3.0,573.0,1719.0,2018-03-06,south
pink morsel,3.0,553.0,1659.0,2018-03-06,east
pink morsel,3.0,600.0,1800.0,2018-03-06,west
gold morsel,9.99,533.0,5324.67,2018-03-06,north
gold morsel,9.99,586.0,5854.14,2018-03-06,south
gold morsel,9.99,589.0,5884.11,2018-03-06,east
gold morsel,9.99,555.0,5544.45,2018-03-06,west
magenta morsel,2.5,578.0,1445.0,2018-03-06,north
magenta morsel,2.5,506.0,1265.0,2018-03-06,south
magenta morsel,2.5,565.0,1412.5,2018-03-06,east
magenta morsel,2.5,548.0,1370.0,2018-03-06,west
chartreuse morsel,3.0,537.0,1611.0,2018-03-06,north
chartreuse morsel,3.0,591.0,1773.0,2018-03-06,south
chartreuse morsel,3.0,537.0,1611.0,2018-03-06,east
chartreuse morsel,3.0,582.0,1746.0,2018-03-06,west
periwinkle morsel,1.25,505.0,631.25,2018-03-06,north
periwinkle morsel,1.25,599.0,748.75,2018-03-06,south
periwinkle morsel,1.25,564.0,705.0,2018-03-06,east
periwinkle morsel,1.25,505.0,631.25,2018-03-06,west
vermilion morsel,4.99,543.0,2709.57,2018-03-06,north
vermilion morsel,4.99,559.0,2789.4100000000003,2018-03-06,south
vermilion morsel,4.99,545.0,2719.55,2018-03-06,east
vermilion morsel,4.99,537.0,2679.63,2018-03-06,west
lapis morsel,1.99,528.0,1050.72,2018-03-06,north
lapis morsel,1.99,527.0,1048.73,2018-03-06,south
lapis morsel,1.99,555.0,1104.45,2018-03-06,east
lapis morsel,1.99,529.0,1052.71,2018-03-06,west
pink morsel,3.0,527.0,1581.0,2018-03-07,north
pink morsel,3.0,534.0,1602.0,2018-03-07,south
pink morsel,3.0,536.0,1608.0,2018-03-07,east
pink morsel,3.0,550.0,1650.0,2018-03-07,west
gold morsel,9.99,521.0,5204.79,2018-03-07,north
gold morsel,9.99,575.0,5744.25,2018-03-07,south
gold morsel,9.99,505.0,5044.95,2018-03-07,east
gold morsel,9.99,565.0,5644.35,2018-03-07,west
magenta morsel,2.5,526.0,1315.0,2018-03-07,north
magenta morsel,2.5,536.0,1340.0,2018-03-07,south
magenta morsel,2.5,584.0,1460.0,2018-03-07,east
magenta morsel,2.5,555.0,1387.5,2018-03-07,west
chartreuse morsel,3.0,597.0,1791.0,2018-03-07,north
chartreuse morsel,3.0,506.0,1518.0,2018-03-07,south
chartreuse morsel,3.0,593.0,1779.0,2018-03-07,east
chartreuse morsel,3.0,573.0,1719.0,2018-03-07,west
periwinkle morsel,1.25,590.0,737.5,2018-03-07,north
periwinkle morsel,1.25,595.0,743.75,2018-03-07,south
periwinkle morsel,1.25,539.0,673.75,2018-03-07,east
periwinkle morsel,1.25,536.0,670.0,2018-03-07,west
vermilion morsel,4.99,586.0,2924.1400000000003,2018-03-07,north
vermilion morsel,4.99,590.0,2944.1,2018-03-07,south
vermilion morsel,4.99,564.0,2814.36,2018-03-07,east
vermilion morsel,4.99,520.0,2594.8,2018-03-07,west
lapis morsel,1.99,600.0,1194.0,2018-03-07,north
lapis morsel,1.99,589.0,1172.11,2018-03-07,south
lapis morsel,1.99,565.0,1124.35,2018-03-07,east
lapis morsel,1.99,536.0,1066.64,2018-03-07,west
pink morsel,3.0,537.0,1611.0,2018-03-08,north
pink morsel,3.0,510.0,1530.0,2018-03-08,south
pink morsel,3.0,566.0,1698.0,2018-03-08,east
pink morsel,3.0,556.0,1668.0,2018-03-08,west
gold morsel,9.99,590.0,5894.1,2018-03-08,north
gold morsel,9.99,559.0,5584.41,2018-03-08,south
gold morsel,9.99,536.0,5354.64,2018-03-08,east
gold morsel,9.99,562.0,5614.38,2018-03-08,west
magenta morsel,2.5,580.0,1450.0,2018-03-08,north
magenta morsel,2.5,590.0,1475.0,2018-03-08,south
magenta morsel,2.5,510.0,1275.0,2018-03-08,east
magenta morsel,2.5,581.0,1452.5,2018-03-08,west
chartreuse morsel,3.0,530.0,1590.0,2018-03-08,north
chartreuse morsel,3.0,502.0,1506.0,2018-03-08,south
chartreuse morsel,3.0,564.0,1692.0,2018-03-08,east
chartreuse morsel,3.0,554.0,1662.0,2018-03-08,west
periwinkle morsel,1.25,594.0,742.5,2018-03-08,north
periwinkle morsel,1.25,593.0,741.25,2018-03-08,south
periwinkle morsel,1.25,530.0,662.5,2018-03-08,east
periwinkle morsel,1.25,533.0,666.25,2018-03-08,west
vermilion morsel,4.99,533.0,2659.67,2018-03-08,north
vermilion morsel,4.99,571.0,2849.29,2018-03-08,south
vermilion morsel,4.99,589.0,2939.11,2018-03-08,east
vermilion morsel,4.99,591.0,2949.09,2018-03-08,west
lapis morsel,1.99,522.0,1038.78,2018-03-08,north
lapis morsel,1.99,543.0,1080.57,2018-03-08,south
lapis morsel,1.99,517.0,1028.83,2018-03-08,east
lapis morsel,1.99,540.0,1074.6,2018-03-08,west
pink morsel,3.0,582.0,1746.0,2018-03-09,north
pink morsel,3.0,508.0,1524.0,2018-03-09,south
pink morsel,3.0,502.0,1506.0,2018-03-09,east
pink morsel,3.0,568.0,1704.0,2018-03-09,west
gold morsel,9.99,583.0,5824.17,2018-03-09,north
gold morsel,9.99,587.0,5864.13,2018-03-09,south
gold morsel,9.99,518.0,5174.82,2018-03-09,east
gold morsel,9.99,502.0,5014.9800000000005,2018-03-09,west
magenta morsel,2.5,568.0,1420.0,2018-03-09,north
magenta morsel,2.5,527.0,1317.5,2018-03-09,south
magenta morsel,2.5,502.0,1255.0,2018-03-09,east
magenta morsel,2.5,515.0,1287.5,2018-03-09,west
chartreuse morsel,3.0,510.0,1530.0,2018-03-09,north
chartreuse morsel,3.0,567.0,1701.0,2018-03-09,south
chartreuse morsel,3.0,558.0,1674.0,2018-03-09,east
chartreuse morsel,3.0,529.0,1587.0,2018-03-09,west
periwinkle morsel,1.25,501.0,626.25,2018-03-09,north
periwinkle morsel,1.25,581.0,726.25,2018-03-09,south
periwinkle morsel,1.25,529.0,661.25,2018-03-09,east
periwinkle morsel,1.25,506.0,632.5,2018-03-09,west
vermilion morsel,4.99,590.0,2944.1,2018-03-09,north
vermilion morsel,4.99,578.0,2884.2200000000003,2018-03-09,south
vermilion morsel,4.99,597.0,2979.03,2018-03-09,east
vermilion morsel,4.99,530.0,2644.7000000000003,2018-03-09,west
lapis morsel,1.99,578.0,1150.22,2018-03-09,north
lapis morsel,1.99,559.0,1112.41,2018-03-09,south
lapis morsel,1.99,577.0,1148.23,2018-03-09,east
lapis morsel,1.99,577.0,1148.23,2018-03-09,west
pink morsel,3.0,596.0,1788.0,2018-03-10,north
pink morsel,3.0,573.0,1719.0,2018-03-10,south
pink morsel,3.0,582.0,1746.0,2018-03-10,east
pink morsel,3.0,528.0,1584.0,2018-03-10,west
gold morsel,9.99,519.0,5184.81,2018-03-10,north
gold morsel,9.99,552.0,5514.4800000000005,2018-03-10,south
